Word,Count
(ttobjs.c),1
`owner',1
(int(Z),1
\winding,\,1
We're,1
drawing),1
\effect,\,1
default),1
NAME,1
\"\darkness"\\,1
1-specific,1
__SVOTVAL_H__,1
y_res,1
`cs_encoding',1
\pool',\,1
(aiScene::mAnimations),1
glyph-to-script-map,1
`FT_OPEN_DRIVER',1
works.),1
preceding,1
reside,1
ZIPs,1
`vec.x',1
wrapping,1
@FT_IS_CID_KEYED,1
FT_Glyph_Get_CBox,1
(homogenous),1
\complete,\,1
\smooth-lcd,\,1
sp2->setShadowPosition(,1
glm::W>(A);,1
\constructor,\,1
func_interface,1
instance;,1
pEnd,1
\@FT_Face,\,1
test/core/func_trigonometric.cpp,1
U+31EF,1
@FT_Size_RequestRec,1
#defined,1
biCompression,1
STARTPROPERTIES,1
@FT_HAS_GLYPH_NAMES(face),1
math.mod,1
phantom,1
U+1C50-U+1C7F,1
ftcmanag.h,1
`ttc_header.count',1
Features,1
sub-classes,1
aiFile,1
(http://www.lua.org),1
\disk-based,\,1
`pclt',1
05/12/2002:,1
MVS,1
Stop,1
\GL_TEXTURE_CUBE_MAP_NEGATIVE_X,\,1
GLUT_XLIB_IMPLEMENTATION=8,1
`cf2hints.h',1
Tangents,1
Importer::ReadFile,1
FT_Gzip_Uncompress,1
best),1
v3,1
Closing,1
\shaderManager->useShaderProgram("\depth"\);\,1
Link,1
constrained,1
FT_DEFINE_GLYPH,1
single-precision,1
\fit,\,1
Motorola,1
test_floor_log2(),1
'output';,1
in_memory,1
\unhinted,\,1
gxvfgen.c,1
BDF_PropertyRec,1
GLinit,1
SOIL_load_OGL_texture(),1
<br><b>1.</b>,1
pre-defined,1
opposed,1
-Wall,1
z_stream:,1
FT_Raster_SetModeFunc,1
ft_glyph_bbox_subpixels,1
\`True',\,1
Rectangle,1
\1500,\,1
@FT_AUTOHINTER_SCRIPT_CJK,1
pfrobjs.h,1
FT_WinFNT_ID_DEFAULT,1
U+2150-U+218F,1
prop.limit,1
Win,1
ttmtx.h,1
Discards,1
NeHe,1
\"\Goblin.dds"\;\,1
left/bottom,1
sub-glyph,1
\B.Data,\,1
@FT_Outline_New,1
@FT_OPEN_DRIVER,1
Directional,1
generality;,1
specialized,1
TT_MAC_ID_ROMAN,1
TT_MAC_ID_SLAVIC,1
`faithful,1
`luaL_load',1
Kayah,1
U+20A0,1
<md3_file_name>_<skin_name>.skin,1
\compression),\,1
if(sl,1
-z,1
ILU_FILTER_EMBOSS1,1
\handled,\,1
FT_Sin,1
\upwards,\,1
\FTC_GCache,\,1
\differentiate,\,1
numIndices,1
\glRotatef(-0.314159f*theta,\,1
confirm,1
pop,1
@FT_Glyph_BBox_Mode,1
1000-10000,1
colored,1
(ftraster.c),1
FT_HAS_KERNING(,1
compartmentized,1
\displays,\,1
\suppression,\,1
test/gtc/quaternion.cpp,1
(0...1),1
gxvmod.h,1
#aiAttachPredefinedLogStream,1
GL_ONE_MINUS_SRC_ALPHA,1
<stddef.h>,1
FT_New_Face_From_FSSpec,1
(FT_Byte*)(state->prefix,1
\cull"\\,1
'XX',1
\FreeImage_GetFIFCount,\,1
test/core/func_geometric.cpp,1
\hints,\,1
loadlib,1
FT_TRUETYPE_DRIVER_H,1
FT_ERRORDEF_,1
FTC_CACHE_TRYLOOP(,1
FT_DEFINE_SERVICEDESCREC7,1
__T1TYPES_H__,1
Jing,1
'string.gmatch',1
(both,1
Interpolation,1
(ttkern.c),1
slanted,1
ends,1
\shouldn't),\,1
\(remember,\,1
__TTPLOAD_H__,1
FT_Bitmap_New,1
cid-keyed,1
\deflateInit2,\,1
perfect,1
FT_Get_BDF_Charset_ID,1
wether,1
\called,\,1
Good,1
cstd::string,1
`version',1
referring,1
Ewwrissing,1
'blue',1
PS_GLOBALS_MAX_BLUE_ZONES,1
process:,1
(left,1
\STORED,\,1
went,1
aiComponent_TEXCOORDn(N),1
Baker,1
screenshot,1
0.55,1
measurements,1
ft_mod_errors[],1
U+FF00,1
get_index,1
65536000.0,1
LUA_IDSIZE,1
Protected,1
Queries,1
aiVector3D.h,1
FT_RENDER_H,1
zero-based,1
incr,1
`ref_count,1
@FT_KERNING_UNFITTED,1
SourceBlend,1
allowing,1
pow(,1
FT_Face_GetCharVariantIndex,1
svgxval.h,1
Shapes,1
Image:,1
(crc,1
`ftmm.h'),1
1000000,1
W>,1
`root',1
Initialisation,1
cube1->translate(,1
call:,1
`default',1
(background),1
(size,1
2.1.8,1
folder,1
winfnt.h,1
Z_DEFLATED,1
line)<br>,1
glyph_loader,1
matching;,1
///,1
ftgrays.c,1
\importing,\,1
TrueType's,1
\(animations,\,1
xStrength,1
`ttconfig.h',1
compiler/platform,1
informations,1
FT_ENCODING_OLD_LATIN_2,1
const;,1
18,1
.cut,1
U+2E00,1
Moore's,1
ftglyph.h,1
unscalable,1
interactively),1
\definitions,\,1
clamped,1
AI_CONFIG_H_INC,1
(TrueType,1
\glutIgnoreKeyRepeat,\,1
behave,1
T2_Hints_OpenFunc,1
@TT_Header,1
test/core/setup_message.cpp,1
fmh;,1
\.vda,\,1
`aflatin.c';,1
Direct/Indirect,1
remarks,1
parentheses,1
U+2460-U+24FF,1
aiGetMaterialFloatArray,1
\CD,\,1
__BDFDRIVR_H__,1
FT_DEFINE_SERVICEDESCREC4,1
Carian,1
Relic,1
clears,1
!FT_MODERRDEF,1
.bmp,1
(Or,1
charmap-based,1
@FREETYPE_PATCH,1
it:,1
ACMR,1
FT_Raster,1
Which,1
#aiMesh,1
<b>no,1
__CF2BLUES_H__,1
FT_StreamRec,1
\`modern.fon',\,1
@FT_GLYPH_BBOX_GRIDFIT,1
FT_SUBGLYPH_FLAG_SCALE,1
huffman,1
Metal:,1
\glutStrokeLength,\,1
FT_Outline_CubicToFunc,1
`SCANTYPE',1
__TTINTERP_H__,1
0.0f),1
#aiImportFile/#aiImportFileEx/#aiApplyPostProcessing,1
border),1
signalled,1
\"\-screenshot.tga"\;\,1
low-word,1
pWeight,1
FT_Stroker_Export,1
U+2FF0-U+2FFF,1
\'jpg',\,1
singular,1
U+3200-U+32FF,1
image',1
TT_ISO_ID_XXX,1
TT_Face_GetKerningFunc,1
#Importer::SetIOSystem(),1
Z_DEFAULT_COMPRESSION,1
Active,1
downloaded,1
\SOIL_SAVE_TYPE_TGA,\,1
TT_Size_Metrics,1
stbi,1
U+FE20-U+FE2F,1
Indian,1
FT_LOAD_NO_AUTOHINT,1
p_arg1,1
y_neg_buffer_length,1
FT_VALIDATE_kern,1
\must,\,1
activation,1
Bzip2-specific,1
`cf2_blues_capture',1
<strings.h>,1
infcodes.h,1
Allocating,1
max_bits:,1
hardcoded,1
#aiGetMaterialTextureCount(),1
test/gtc/type_precision.cpp,1
format_25,1
CompLength,1
//memory,1
TT_Load_Table_Func,1
U+1400-U+167F,1
&fallback_script,1
VMS-specific,1
Instruments,1
size',1
FT_OutlineGlyphRec,1
pspic.c,1
assertion,1
Hack,1
test/core/type_mat2x4.cpp,1
otvmod.h,1
47,1
C1.w);,1
Includes,1
CharStrings,1
`FT_Throw',1
FT_Bitmap_Copy,1
rgb,1
AFM_ParserRec,1
Demx::PointLight*,1
(<,1
East,1
HAVE_STRINGS_H,1
depthShader,1
TRANSFORMTEXCOORDS,1
__T42DRIVR_H__,1
\x2,\,1
self-converted,1
bounds,1
2.3.8,1
HAVE_STDINT_H,1
U+2DE0,1
`face->units_per_EM',1
\(MSB),\,1
U+A800,1
U+0B00-U+0B7F,1
AI,1
luai_userstate*,1
Bit~1,1
110,1
IL_RGB,1
\0.15f,\,1
\produced,\,1
y_ppem_substitute,1
unsupported,1
\instead,\,1
`dir1,1
compulsory,1
__FTSMOOTH_H__,1
\emboldening,\,1
_describe_,1
`FT_Size',1
seem,1
Steve,1
raster_reset,1
load_me.length(),1
`TT_Err_Invalid_File_Format',1
\considerably,\,1
t1load.h,1
nd,1
fnterrs.h,1
!HAVE_LIMIT_ON_IDENTS,1
fauxing),1
DOXYFILE,1
read_glyph_header,1
ILU_FILTER_SHARPEN3,1
turning,1
refuse,1
face->glyph->advance.x;,1
get_glyph_metrics,1
mPositions,1
unaltered,1
sp3->setShadowPosition(,1
@FT_List_Finalize,1
house1->translate(,1
\Z_FULL_FLUSH,\,1
originally,1
104,1
__SVPSCMAP_H__,1
maintained,1
\FSSpec,\,1
NOTIFIED,1
Var,1
94,1
`docs/DEBUG.TXT',1
`captured',1
'%',1
\"\sandgrass"\\,1
meshHelpers,1
freeglut_teapot.c,1
1pt;,1
82,1
__FTINCREM_H__,1
constrast,1
in-between,1
\`fixed-pitch',\,1
`FT_Open_Args',1
1pt,1
`bsln',1
LUA_API,1
bottommost,1
(properties,1
`method',1
ft_pixel_mode_pal8,1
irrelevant,1
103,1
//load,1
FTC_SCache,1
U+0750-U+077F,1
\exact,\,1
`autohint',1
`superhinted',1
typoAscender/Descender,1
@FT_GASP_NO_TABLE,1
\platform,\,1
#aiTextureType_NONE),1
lua_popen,1
[a,1
maxCompositeContours,1
der,1
#aiProcess_LimitBoneWeights,1
test/gtc/matrix_inverse.cpp,1
ILU_FILTER_GAUSSIAN_5X5,1
mod_err_offset;,1
svpsinfo.h,1
freeglut_videoresize.c,1
\'pcx\\0',\,1
LIMITBONEWEIGHTS,1
func,1
finalizing,1
areas,1
26,1
test/core/type_mat3x3.cpp,1
\Vietnamese,\,1
value):,1
scanline's,1
afwarp.h,1
adata,1
`glyph->num_subglyphs',1
test/gtc/matrix_transform.cpp,1
<tt>#AI_CONFIG_PP_RVC_FLAGS</tt>,1
`output_len',1
FT_LOAD_TARGET_MODE,1
Animations,1
glyf_len,1
Real-Time,1
get_interface,1
dual,1
\`global',\,1
U+10100-U+1013F,1
wrap,1
TT_Get_PS_Name_Func,1
(body),1
SCANMODE,1
Windows~7),1
accented,1
.wdp,1
y_pos_file,1
\0x0003,\,1
Boost,1
`docs/INSTALL.ANY',1
sub-continent,1
(ttpload.c),1
`attach',1
ftmac.h,1
attention,1
`best',1
\-1,\,1
\2006-2011,\,1
`gray_spans',1
filelen-1,1
\gzseek(file,\,1
`FT_GASP_SYMMETRIC_GRIDFIT',1
\0x100000,\,1
F1,1
\setup,\,1
prefix_of(code),1
17,1
`src/tools',1
\hacks,\,1
org,1
`service_XXXX',1
correspoding,1
\"\field_128_cube_nomip.dds"\;\,1
und,1
@FTC_Cache_DoneFunc,1
capability,1
problems:,1
Runic,1
88,1
\D1.z,\,1
\more),\,1
Scalable,1
(rounded),1
FT_STYLE_FLAG_XXX,1
__FTBDF_H__,1
\`TrueType',\,1
LoadGLTextures),1
inconsistencies,1
FT_AUTOHINTER_SCRIPT_LATIN,1
conjugate,1
//important,1
\@FREETYPE_MAJOR,\,1
Assigning,1
U+102A0-U+102DF,1
__ILU_H__,1
ticks,1
\colormap,\,1
ASSIMP_CFLAGS_xxx,1
U+A960,1
aiProcess_GenUVCoords,1
\(`stems',\,1
8859-9,1
\grey,\,1
C),1
#aiMeshAnim,1
IMAGE,1
Diffuse,1
FT_RASTER_OPTION_ANTI_ALIASING,1
presented,1
\@TT_APPLE_ID_XXX,\,1
unclear..,1
quick'n'easy,1
`maxCompositeContours',1
max_elems,1
U+2E00-U+2E7F,1
STBI_NO_HDR),1
FT_VALIDATE_MS,1
5),1
(JPEG,1
gzgetc,1
@FT_Get_FSType_Flags;,1
\errors,\,1
Tamil,1
aiProcessPreset_TargetRealtime_MaxQuality,1
GLUT_XLIB_IMPLEMENTATION,1
CFF_Internal,1
`num_fixed_sizes',1
include/freetype2/ftsystem.h,1
upon,1
powerful,1
done_size,1
__PS_HINTER_RECORD_H__,1
!#ifdef,1
column,1
850,1
master,1
test/gtx/matrix_query.cpp,1
__SVMM_H__,1
Supersedes,1
LUA_USE_POSIX,1
\animations,\,1
<SourceColor>,1
\Further,\,1
as-is,1
TT_VertHeader*,1
positive;,1
\lauxlib.h,v\,1
NULL;,1
mTextureCoords[channel][vertex],1
ft_validate_error,1
\@FREETYPE_MINOR,\,1
\interpreters),\,1
DOS,1
#mKeys,1
\swizzle,vec\,1
Bold),1
\infinity,\,1
Raw,1
PhotoCD,1
'*',1
rasterization,1
structure..,1
FT_Outline_LineToFunc,1
Times,1
\(0x00,\,1
(incorrect,1
`fttypes.h',1
extending,1
'right',1
97,1
brought,1
ULONG_MAX,1
sRGB,1
_INFBLOCK_H,1
Picture,1
'math.mod',1
(t-n),1
TT_SBit_LineMetricsRec,1
__TTSUBPIX_H__,1
@PS_Globals_WidthsRec,1
tight,1
65,1
`reserved',1
preferably,1
struct/union',1
\"\ground"\\,1
inftrees.h,1
__TTSBIT_H__,1
modes;,1
`FT_Raccess_Guess',1
@FT_PIXEL_MODE_GRAY4,1
interpolations,1
ft_open_params,1
JPEG),1
\polygon,\,1
Alphabetic,1
embolden,1
\printf("\C1(%2.3f,\,1
'else',1
U+0080-U+00FF,1
TT_MAC_ID_HEBREW,1
('FirstFrame',1
naive,1
\recognized,\,1
\Labs,\,1
xy,1
(FT_BitmapGlyph)glyph;,1
Fix,1
(affecting,1
29,1
user-allocated,1
\WARRANTY,\,1
downscales,1
SOIL_HDR_RGBdivA2,1
LUA_PATH_DEFAULT,1
`p_error',1
Meta,1
forthcoming,1
FT_Alloc_Func,1
U+2FA1F,1
num_namedstyles,1
U+2F800-U+2FA1F,1
0.95,1
4~(segment,1
Quantization,1
repeat,1
Pentium,1
U+A7FF,1
Assignment,1
Half-Life,1
2011-09-20,1
test/core/type_vec1.cpp,1
cabinet,1
afangles.h,1
`lazy',1
(I,1
pl1->setShadowResolution(,1
conforming,1
Ward,1
BDF_PROPERTY_TYPE_INTEGER,1
(needed,1
1321),1
\NULL.However,\,1
goes:,1
FT_ENCODING_ADOBE_CUSTOM,1
`malloc',1
cube2,1
FT_Get_Sfnt_Name,1
PS_Table_FuncsRec,1
Blender3D,1
107,1
my_family_done,1
__GXVMORT_H__,1
Prime/PRIMOS,1
\(zero-based,\,1
lcc,1
cleaned,1
synthesizes,1
\hinter,\,1
CDS_FULLSCREEN,1
MSC;,1
format-conversion,1
(mixed),1
Letterlike,1
Hobby,1
\segments,\,1
binding,1
Double,1
FT_GASP_H,1
main(),1
indices);,1
1.36,1
1-n),1
Configuration,1
SOIL_FLAG_DDS_LOAD_DIRECT:,1
<unistd.h>,1
U+0020-U+007E,1
cf2ft.h,1
__PSAUXERR_H__,1
`ftoutln',1
roundness,1
SOIL_HDR_RGBdivA:,1
FT,1
int),1
0x0803,1
underline_position,1
__PSHINTS_H__,1
success;,1
\"\data\\terrains\\terrain_2.hm"\,\,1
AI_CONFIG_IMPORT_LWS_ANIM_END,1
SIMPLE,1
@TT_MAC_ID_ARABIC,1
in-game!),1
-------------------------------,1
II,1
recent,1
delivering,1
U+1B0FF,1
governed,1
U+0E00-U+0E7F,1
TT_ShortMetrics,1
Notation,1
\Google,\,1
ofcourse,1
pl->color.b,1
FT_STROKER_H,1
U+10140-U+1018F,1
CreateWindow,1
mapping),1
underlying,1
ftgasp.h,1
prescan,1
_one_,1
AI_MATRIX4X4_H_INC,1
caching),1
counter-controlled),1
multibyte,1
@FT_Incremental_Interface,1
Diacritics,1
ttbdf.h,1
FT_DEFINE_SERVICEDESCREC3,1
namedstyles,1
Ask,1
\(E.g.,\,1
serious,1
\speaking,\,1
`advances',1
\Fails,\,1
__FTCCBACK_H__,1
disc,1
U+DB80-U+DBFF,1
Small,1
\`num_fixed_sizes'),\,1
Symantec,1
on),1
charmap->face,1
ppc-morphos-gcc-2.95.3-bin.tgz,1
IL/ilut.h,1
failures:,1
`bdat',1
colormap.lmp,1
FT_Raccess_Get_HeaderInfo,1
\*freed*,\,1
(interface,1
SAS/C,1
__RASTPIC_H__,1
DiffTexture0,1
\embedded,\,1
artifacts,1
_Z_UTIL_H,1
dangerous,1
FT_Set_MM_Blend_Coordinates,1
ttload.h,1
GLEWContextStruct,1
pspic.h,1
svotval.h,1
\"\ground"\,\,1
FT_UNPATENTED_HINTING_H,1
\Security,\,1
supplies,1
FT_USE_GXV,1
U+0DFF,1
*principles*,1
__FREETYPE_H__,1
v2,1
23,1
16Bit,1
__il_h__,1
(When,1
FT_BITMAP_H,1
facilities),1
cf2arrst.h,1
translation),1
t42parse.h,1
INCLUDED_AI_VERSION_H,1
round),1
\"\GLM\,1
\writing,\,1
\VEC3(10.0f,\,1
MIPmap,1
assignement,1
b++,1
0x0400,1
@FT_Get_SubGlyph_Info,1
SOIL_FLAG_NTSC_SAFE_RGB:,1
T1_GlyphSlot,1
\_x2,\,1
subcode,1
descent,1
#LogStream::createDefaultStream,1
`read-only';,1
sl->toggle();,1
C++-programs,1
\RGB=>CoYCg,\,1
FT_SUBGLYPH_FLAG_2X2,1
orthonormal,1
faces_list,1
misunderstood,1
__PSHNTERR_H__,1
primaries,1
Touched,1
Arithmetic,1
plug,1
`base',1
ttinterp.h,1
fees,1
Le,1
Alphab,1
1.02,1
FT_Stroker_BeginSubPath,1
\#37,\,1
\"\wb6f"\,\,1
Results,1
64K,1
lcd_filter_func,1
min_advance_SB,1
emptying,1
@FT_Open_Face:,1
FT_SUBGLYPH_FLAG_USE_MY_METRICS,1
TT_MAC_ID_GUJARATI,1
Numb,1
aiGetMaterialFloat[Array](),1
MAXSEG_64K,1
\"\sample.png"\);\,1
`services',1
lsb_delta,1
\names),\,1
infutil.h,1
configured,1
Their,1
(ignoring,1
\OS/2,\,1
0.53,1
lighter,1
cffdrivr.h,1
`af_loader_reset',1
__FTRFORK_H__,1
PARSING,1
`linearVertAdvance',1
one;,1
`maximum,1
FT_Vector_Length,1
Determines,1
2000-2001,1
'material,1
z-fighting,1
REMOVE_REDUNDANTMATERIALS,1
\"\save"\\,1
__T1TABLES_H__,1
point's,1
@FTC_ImageCache,1
\scan-line,\,1
international,1
'inside',1
1.12,1
Section,1
`client',1
everytime,1
ID:,1
std::cerr,1
2011-04-21,1
darkenX,1
1.14,1
72dpi,1
__PCFDRIVR_H__,1
FT_GLYPH_BBOX_GRIDFIT,1
brief,1
\free_ent,\,1
U+A82F,1
\#AI_SCENE_FLAGS_ANIM_SKELETON_ONLY),\,1
returns~1,1
FT_Stroker_LineCap,1
`src/base/ftraster.c',1
#aiDetachAllLogStreams,1
FT_ENCODING_APPLE_ROMAN,1
Catmull-Clark,1
Generating,1
pixel:,1
meshes's,1
U+0180,1
1952,1
\0x60,\,1
`angle2,1
(within,1
Donev:,1
pngshim.h,1
\slow,\,1
unreliable,1
(*p,1
blens,1
Tracing,1
ilInit(),1
tied,1
WRITING,1
__T1ERRORS_H__,1
FT_FRAME_ENTER(byte_count),1
ascii,1
\tablet,\,1
warrantee,1
tutorials,1
costly,1
ft_outline_ignore_dropouts,1
\A1.z,\,1
`ftmm.h',1
\`load_glyph',\,1
(Google),1
AllocateFromAssimpHeap,1
XXX:,1
FT_Raster_RenderFunc,1
\swashes,\,1
1.13,1
MV,1
sequences,1
U+1E00,1
\bytecode,\,1
@FT_ENCODING_SJIS,1
ft_pixel_mode_mono,1
@FT_Outline_Translate,1
U+25A0-U+25FF,1
(Terragen),1
LUA_PROGNAME,1
pic_container,1
STBI_NO_FAILURE_STRINGS,1
'out':,1
(ftmm.c),1
\tools),\,1
cidload.h,1
FT_Outline_Get_Orientation,1
quotes,1
5.5.3,1
in_pfb,1
FNT/FONT,1
2000-01-21,1
y-offset,1
__T1DRIVER_H__,1
Something,1
water,1
phongExp,1
\.rs,\,1
clientarea),1
------------------------------------------------------------------------,1
possible.<br>,1
<graham.asher@btinternet.com>,1
record),1
\spans,\,1
svttcmap.h,1
Accepts,1
ILU_FILTER_BLUR,1
glGenTextures,1
output::,1
(`vhea',1
development,1
int's),1
\11th,\,1
\synthesis,\,1
U+2E80,1
U+1DC0-U+1DFF,1
Light,1
string_len,1
\a++,\,1
FT_RASTER_FLAG_DEFAULT,1
`call',1
elevations,1
version_minor,1
@FT_ENCODING_MS_SYMBOL,1
include/IL/config.h.in,1
aname,1
Primarily,1
QUICK,1
\max,\,1
FT_Outline_ConicToFunc,1
GET_xxxx(),1
U+FE50-U+FE6F,1
\mapping),\,1
AF_FaceGlobalsRec),1
byte_count,1
errno.h,1
pcSrc,1
\"\oil"\\,1
strip,1
\(IL,\,1
U+1900-U+194F,1
#aiProcess_MakeLeftHanded,1
European,1
\{0xffffffffffffffffLLU,64,\,1
2011-11-14,1
bitmap_top,1
unsets,1
Managing,1
__SVBDF_H__,1
Z_NEED_DICT;,1
FT_Face_InternalRec,1
_typed_,1
Experience,1
@TT_ADOBE_ID_XXX,1
FreeType),1
horsepower,1
Lydian,1
GLUTCALLBACK,1
`*.pcf.gz',1
(16-,1
.jpe,1
Scaled,1
<tt>#AI_CONFIG_PP_RRM_EXCLUDE_LIST</tt>,1
\`contours[0]',\,1
calculates,1
min_Right_Side_Bearing,1
\Rossum,\,1
`cultures';,1
FT_GetFile_From_Mac_Name,1
(2nd,1
Require,1
speed',1
\MBCS,\,1
SOIL_FLAG_POWER_OF_TWO:,1
@FT_MULTIPLE_MASTERS_H,1
U+0020,1
__PFRLOAD_H__,1
tttables.h,1
\candidate,\,1
iteration,1
*all,1
y1,1
integrating,1
FT_Get_Gasp,1
`FT_Raccess_Get_HeaderInfo',1
\deflateParams,\,1
FT_LOAD_COLOR,1
\examination,\,1
packages,1
`FT_GASP_SYMMETRIC_SMOOTHING',1
StructToBePacked,1
\#Assimp::Importer::SetPropertyFloat,\,1
\glutPostWindowRedisplay,\,1
\ClearType,\,1
JSTF_table,1
TT_Load_Any_Func,1
U+F900,1
Balinese,1
ftdebug.h,1
1.09,1
general_remarks,1
\FreeImage_Unload,\,1
variety,1
glutForceJoystickFunc,1
Osmanya,1
ABSOLUTELY,1
U+11FF,1
BTW,1
binary_length,1
saying,1
test_mix,1
\normalmaps,\,1
`FT_ERR(,1
b),1
VARIATION,1
buggy,1
(its,1
Element,1
everybody,1
num_grays,1
Guess,1
.ico,1
__PFROBJS_H__,1
seac,1
C-compatible,1
<DestColor>,1
recomputing,1
FT_WinFNT_ID_CP950,1
zlib's,1
emit,1
start),1
FT_WinFNT_ID_CP1257,1
FT_OUTLINE_REVERSE_FILL,1
\...dwarf2.jpg"\\,1
\8bpp,\,1
\.sun,\,1
\FT_LCD_FILTER_LIGHT,\,1
GLUT_XLIB_IMPLEMENTATION=2,1
XPS,1
aggressively,1
\run,\,1
81,1
Cleared,1
`cvar',1
apatch,1
(Lua),1
ft_outline_flags,1
bitmap2,1
interpreter-version,1
Shavian,1
0x0810,1
University,1
108,1
U+FFF0-U+FFFD,1
What,1
Ornament,1
`afhints.h',1
FT_ENCODING_ADOBE_LATIN_1,1
bgr,1
file;,1
\Therfore,\,1
`256+free_ent',1
<tt>#AI_MATKEY_UVTRANSFORM</tt>,1
`sb',1
glutMenuStatus,1
*huge*,1
<hr>Limits,1
#GetTexture(),1
@FT_OUTLINE_SINGLE_PASS,1
FT_MulDiv(),1
0x080B,1
app.rc,1
ametrics_x_scale,1
\2002-2007,\,1
Modeled,1
\dlopen,\,1
U+20000-U+2A6DF,1
cf2hints.h,1
get_glyph_cbox,1
64k,1
`coords[0]',1
`loader',1
Darwin,1
<dlfcn.h>,1
U+A720-U+A7FF,1
vert_header;,1
c;,1
afont_private,1
\#aiSetImportPropertyFloat,\,1
Grabs,1
FREETYPE,1
U+0370,1
\A.push_back(glm::hvec2(glm::half(-0.1f),\,1
FT_AutoHinter_GlobalGetFunc(),1
TT_Load_Face_Func,1
106,1
ownership,1
and~0,1
0.56,1
cap,1
(var),1
Drag,1
`ttload.h';,1
gaspFlag,1
\windowBits,\,1
0.2f)));,1
format_specific,1
\(GL_TEXTURE_CUBE_MAP_POSITIVE_X,\,1
FT_Done_Library(),1
ft_glyph_format_composite,1
\`afblue.pl',\,1
pData,1
32.0,1
\superscripts,\,1
stroking,1
seriously,1
HAVE_MEMORY_H,1
FT_WinFNT_ID_CP949,1
FT_Incremental_GetGlyphDataFunc,1
invokes,1
Grid,1
Undefined,1
1361,1
__FTOUTLN_H__,1
ftc_gnode_unselect,1
matrix4x4.h,1
TT_GaspRec,1
<tt>#AI_CONFIG_PP_SBP_REMOVE</tt>,1
1000000;,1
\General,\,1
\"\.md3"\\,1
\kernel,\,1
`y',1
CSP,1
TT_INTERPRETER_VERSION_35,1
U+1D80,1
makefile,1
840421,1
\A.push_back(glm::hvec2(glm::half(-0.5f),\,1
\sense,\,1
\@FT_RENDER_MODE_LCD,\,1
0x84F5,1
FONT_PROPERTY,1
`Bold',1
aiTextureOpMultiply,1
garbage-collector,1
__FTOBJS_H__,1
GLUT_XLIB_IMPLEMENTATION=14,1
\module,\,1
miter_limit,1
pshrec.h,1
arising,1
\"\img_test_uncompressed.dds"\;\,1
Full,1
subfont,1
devmode,1
`freetype.h'),1
mirror,1
interchangeable,1
\[0x10,\,1
this->colori.a,1
\@FT_Init_FreeType,\,1
test/core/func_matrix.cpp,1
Computations,1
2006-2013,1
TEST,1
POT,1
\`PCF',\,1
Exits,1
\cubemap,\,1
<GL/gl.h>,1
pStart,1
!T1_CONFIG_OPTION_NO_MM_SUPPORT,1
LUA_PATHSEP,1
__cdecl,1
ftp://ftp.unicode.org/public,1
clutters,1
1.f;,1
_large_,1
SOIL_LOAD_AUTO,1
Caching,1
Aegean,1
Sindhi,1
zopen(),1
'arg',1
\#aiImportFileFromMemory,\,1
\max_free',\,1
\Src,\,1
`num_glyphs',1
FT_ENCODING_ADOBE_STANDARD,1
FT_ORIENTATION_FILL_LEFT,1
(ftstream.c),1
crop,1
O(n),1
instructs,1
(#define,1
'ambient,1
development),1
HasTextureCoords(texture_coordinates_set),1
TRIANGULATE,1
explore,1
U+0100,1
sl->setDirection(camera->getView());,1
2005-2013,1
line_to,1
Ratio,1
\MyQuery,\,1
'package.loadlib'),1
half-circle,1
Sure,1
\v.1.3+,\,1
<boost/array.hpp>,1
\inflateInit,\,1
\*persistent*,\,1
aiMesh::mColors,1
U+3200,1
'tag,1
ftpfr.h,1
U+19E0-U+19FF,1
FT_Load_Sfnt_Table,1
U+0E80-U+0EFF,1
\`type1',\,1
ID's,1
\quaternions,\,1
INCLUDED_AI_DEFINES_H,1
Registry/Ordering/Supplement,1
(DDS,1
exhibit,1
breakpoint,1
gzdopen(),1
plain-c,1
U+2E7F,1
TTC_HeaderRec,1
Weights,1
sp1->castShadow(,1
num_index_ranges,1
situations;,1
\"\metallic"\\,1
`blue,1
realloc,1
(UV(W),1
(ftsynth.c),1
\"\hidden"\\,1
SplitbyBoneCount,1
100%,1
Exception,1
TrueType),1
@FT_ENCODING_JOHAB,1
\#aiSetImportPropertyInteger,\,1
TER,1
get-camera-matrix(cmt),1
Token,1
system:</b>,1
FT_BitmapGlyphRec,1
FT_ENCODING_MS_BIG5,1
ISO/10646,1
stuck,1
TT_Load_SBit_Metrics_Func,1
`sqrt(x)',1
nullptr,1
2000/03/16,1
applicable),1
Alternatives,1
angle1';,1
FT_Realloc_Func,1
<tt>#AI_LMW_MAX_WEIGHTS</tt>,1
U+1D000-U+1D0FF,1
mipmapped,1
subpath,1
FT_Sfnt_Table_Info,1
(u.yz,1
__CFFGLOAD_H__,1
2008-2013,1
cb:,1
\memory-based,\,1
FT_PIXEL_MODE_GRAY,1
stdin,1
Masks,1
`fsType',1
gzdopen,1
FT_CACHE_SMALL_BITMAPS_H,1
individually,1
test/core/type_vec2.cpp,1
aiReturn,1
min_Left_Side_Bearing,1
bearingY,1
FT_Face_Internal,1
//_WIN32_WCE,1
bindings,1
summing,1
glyph_hints,1
pointer;,1
@FT_TrueTypeGX_Free,1
LUAL_BUFFERSIZE,1
vmtx,1
(first,1
vary,1
\"\obj"\\,1
glutInitDisplayMode,1
.rgb,1
current/fitted,1
(int(X),1
\future,\,1
regard,1
MD3s,1
