File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_ctor_mat3x4(),32,25,22,1,7,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_ctor_mat4x2(),34,27,24,1,7,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_ctor_mat4x3(),34,27,24,1,7,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_ctor_mat4x4(),34,27,24,1,7,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_ctor_vec2(),33,25,23,1,5,0,3,23,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_ctor_vec3(),30,23,21,1,5,0,2,18,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_ctor_vec4(),30,23,21,1,5,0,2,18,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_hvec2_size(),8,6,6,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_hvec3_size(),8,6,6,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_hvec4_size(),8,6,6,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,main(),23,21,21,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat2x2_row_set(),12,8,8,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat2x2_col_set(),12,8,8,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat2x3_row_set(),14,10,10,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat2x3_col_set(),12,8,8,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat2x4_row_set(),16,12,12,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat2x4_col_set(),12,8,8,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat3x2_row_set(),12,8,8,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat3x2_col_set(),14,10,10,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat3x3_row_set(),14,10,10,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat3x3_col_set(),14,10,10,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat3x4_row_set(),16,12,12,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat3x4_col_set(),14,10,10,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat4x2_row_set(),12,8,8,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat4x2_col_set(),16,12,12,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat4x3_row_set(),14,10,10,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat4x3_col_set(),16,12,12,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat4x4_row_set(),16,12,12,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat4x4_col_set(),16,12,12,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat4x4_row_get(),15,12,12,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,test_mat4x4_col_get(),15,12,12,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_access.cpp,main(),26,23,23,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_integer.cpp,main(),4,3,3,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_inverse.cpp,main(),4,3,3,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_matrix_transform.cpp,main(),6,4,4,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_noise.cpp,test_simplex(),55,45,33,7,10,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_noise.cpp,test_perlin(),55,45,33,7,10,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_noise.cpp,test_perlin_pedioric(),55,45,33,7,10,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_noise.cpp,main(),8,6,6,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_quaternion.cpp,test_quat_angle(),29,27,24,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_quaternion.cpp,test_quat_angleAxis(),14,11,11,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_quaternion.cpp,test_quat_mix(),14,11,11,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_quaternion.cpp,test_quat_precision(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_quaternion.cpp,test_quat_normalize(),23,21,18,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_quaternion.cpp,test_quat_euler(),28,24,21,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_quaternion.cpp,test_quat_slerp(),58,26,26,1,12,2,20,151,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_quaternion.cpp,test_quat_type(),5,4,4,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_quaternion.cpp,main(),13,11,11,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_random.cpp,test_linearRand(),18,15,12,2,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_random.cpp,test_circularRand(),21,17,14,2,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_random.cpp,test_sphericalRand(),32,28,25,2,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_random.cpp,test_diskRand(),19,15,12,2,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_random.cpp,test_ballRand(),19,15,12,2,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_random.cpp,main(),10,8,8,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_reciprocal.cpp,main(),6,3,3,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_swizzle.cpp,test_swizzle_vec4_ref_dynamic(),32,27,23,1,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_swizzle.cpp,test_swizzle_vec4_ref_static(),32,27,23,1,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_swizzle.cpp,test_swizzle_vec4_const_dynamic(),17,12,12,1,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_swizzle.cpp,test_swizzle_vec4_const_static(),18,12,12,1,6,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_swizzle.cpp,test_swizzle_vec3_partial(),21,16,13,1,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_swizzle.cpp,test_swizzle_vec4_partial(),41,32,25,1,9,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_swizzle.cpp,main(),10,9,9,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_precision.cpp,test_scalar_size(),14,14,14,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_precision.cpp,test_fvec_size(),12,12,12,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_precision.cpp,test_ivec_size(),15,15,15,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_precision.cpp,test_uvec_size(),15,15,15,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_precision.cpp,test_hmat_size(),15,15,15,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_precision.cpp,test_fmat_size(),28,27,27,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_precision.cpp,test_dmat_size(),15,15,15,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_precision.cpp,test_quat_size(),6,6,6,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_precision.cpp,main(),11,11,11,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_ptr.cpp,test_value_ptr_vec(),52,48,39,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_ptr.cpp,test_value_ptr_vec_const(),52,48,39,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_ptr.cpp,test_value_ptr_mat(),50,48,39,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_ptr.cpp,test_value_ptr_mat_const(),50,48,39,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_ptr.cpp,test_make_pointer_mat(),27,23,25,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_ptr.cpp,test_make_pointer_vec(),20,15,18,1,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_type_ptr.cpp,main(),11,9,9,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_ulp.cpp,test_ulp_float_dist(),16,12,12,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_ulp.cpp,test_ulp_float_step(),19,15,13,2,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_ulp.cpp,test_ulp_double_dist(),16,12,12,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_ulp.cpp,test_ulp_double_step(),19,15,13,2,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_ulp.cpp,main(),7,7,7,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_bit.cpp,test(),22,17,10,4,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_bit.cpp,test(),20,15,10,4,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_bit.cpp,main(),5,5,5,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_gradient_paint.cpp,test_radialGradient(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_gradient_paint.cpp,test_linearGradient(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_gradient_paint.cpp,main(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_integer.cpp,test_log2(),18,12,10,2,5,0,1,9,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_integer.cpp,test_nlz(),8,5,4,2,2,0,1,6,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_integer.cpp,main(),8,5,5,1,2,0,1,3,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_matrix_interpolation.cpp,main(),6,3,3,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_matrix_query.cpp,test_isNull(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_matrix_query.cpp,test_isIdentity(),17,15,12,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_matrix_query.cpp,test_isNormalized(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_matrix_query.cpp,test_isOrthogonal(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_matrix_query.cpp,main(),9,7,7,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_multiple.cpp,test_higher(),21,18,18,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_multiple.cpp,test_Lower(),20,18,18,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_multiple.cpp,main(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_quaternion.cpp,test_quat_fastMix(),14,11,11,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_quaternion.cpp,test_quat_shortMix(),14,11,11,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_quaternion.cpp,test_orientation(),19,15,12,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_quaternion.cpp,main(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_random.cpp,test_signedRand1(),17,14,11,2,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_random.cpp,test_normalizedRand2(),19,16,13,2,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_random.cpp,test_normalizedRand3(),30,27,24,2,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_random.cpp,main(),8,6,6,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_rotate_vector.cpp,test_rotate(),24,13,13,1,11,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_rotate_vector.cpp,test_rotateX(),8,5,5,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_rotate_vector.cpp,test_rotateY(),8,5,5,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_rotate_vector.cpp,test_rotateZ(),8,5,5,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_rotate_vector.cpp,test_orientation(),6,4,4,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_rotate_vector.cpp,main(),9,8,8,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,test_detA(std::vector<glm::mat4> const & Data),12,8,7,2,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,test_detB(std::vector<glm::mat4> const & Data),18,14,12,2,4,1,0,1,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,test_detC(std::vector<glm::mat4> const & Data),18,14,12,2,4,1,0,1,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,test_detD(std::vector<glm::mat4> const & Data),18,14,12,2,4,1,0,1,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,"test_invA(std::vector<glm::mat4> const & Data, std::vector<glm::mat4> & Out)",13,9,7,1,3,0,1,2,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,"test_invC(std::vector<glm::mat4> const & Data, std::vector<glm::mat4> & Out)",17,13,11,1,3,0,1,2,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,"test_invD(std::vector<glm::mat4> const & Data, std::vector<glm::mat4> & Out)",17,13,11,1,3,0,1,2,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,"test_mulA(std::vector<glm::mat4> const & Data, std::vector<glm::mat4> & Out)",13,9,7,1,3,0,1,2,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,"test_mulD(std::vector<glm::mat4> const & Data, std::vector<glm::mat4> & Out)",17,13,11,1,3,0,1,2,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,test_compute_glm(),2,2,2,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,test_compute_gtx(),33,29,27,2,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,main(),58,46,33,5,10,0,2,11,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_mat4.cpp,main(),4,3,3,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_vec4.cpp,main(),15,8,8,1,2,0,5,34,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_simd_vec4.cpp,main(),4,3,3,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_string_cast.cpp,test_string_cast_scalar(),16,12,12,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_string_cast.cpp,test_string_cast_vector(),52,39,39,1,13,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_string_cast.cpp,test_string_cast_matrix(),4,3,3,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_string_cast.cpp,main(),6,6,6,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_vector_angle.cpp,test_angle(),11,9,9,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_vector_angle.cpp,test_orientedAngle_vec2(),11,9,9,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_vector_angle.cpp,test_orientedAngle_vec3(),11,9,9,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_vector_angle.cpp,main(),7,6,6,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_vector_query.cpp,test_areCollinear(),19,15,12,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_vector_query.cpp,test_areOrthogonal(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_vector_query.cpp,test_isNormalized(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_vector_query.cpp,test_isNull(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_vector_query.cpp,test_areOrthonormal(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtx\gtx_vector_query.cpp,main(),10,8,8,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\lua5.1\include\luaconf.h,"lua_saveline(L,idx)",1,1,1,0,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\lua5.1\include\luaconf.h,"lua_freeline(L,b)",1,1,1,0,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\lua5.1\include\luaconf.h,"luai_apicheck(L,o)",1,1,1,0,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\lua5.1\include\luaconf.h,"luai_apicheck(L,o)",1,1,1,0,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\lua5.1\include\luaconf.h,"lua_tmpnam(b,e)",4,4,1,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\lua5.1\include\luaconf.h,"lua_tmpnam(b,e)",1,1,1,0,0,0,0,0,
